REF mechanism
ternary_tree, loaded 206849 words in 0.160193 sec
0, 0.032139, 0.002, 0.000
1, 0.054392, 0.001, 0.000
2, 0.035572, 0.001, 0.000
3, 0.021000, 0.001, 0.000
4, 0.022862, 0.001, 0.000
5, 0.020514, 0.001, 0.000
6, 0.020607, 0.001, 0.000
7, 0.020212, 0.001, 0.000
8, 0.020186, 0.001, 0.000
9, 0.020049, 0.001, 0.000
10, 0.020188, 0.001, 0.000
11, 0.020394, 0.001, 0.000
12, 0.029708, 0.001, 0.000
13, 0.020997, 0.001, 0.000
14, 0.020345, 0.001, 0.000
15, 0.021627, 0.001, 0.000
16, 0.020143, 0.001, 0.000
17, 0.020063, 0.001, 0.000
18, 0.019981, 0.001, 0.000
19, 0.020169, 0.001, 0.000
20, 0.020220, 0.001, 0.000
21, 0.022472, 0.001, 0.000
22, 0.020399, 0.001, 0.000
23, 0.020365, 0.001, 0.000
24, 0.020607, 0.001, 0.000
25, 0.023329, 0.001, 0.000
26, 0.021873, 0.001, 0.000
27, 0.021662, 0.001, 0.000
28, 0.020841, 0.001, 0.000
29, 0.022301, 0.001, 0.000
30, 0.021987, 0.001, 0.000
31, 0.021082, 0.001, 0.000
32, 0.021506, 0.001, 0.000
33, 0.022502, 0.001, 0.000
34, 0.023187, 0.001, 0.000
35, 0.021282, 0.001, 0.000
36, 0.024637, 0.001, 0.000
37, 0.025395, 0.001, 0.000
38, 0.025321, 0.001, 0.000
39, 0.024456, 0.001, 0.000
40, 0.022031, 0.001, 0.000
41, 0.020955, 0.001, 0.000
42, 0.021769, 0.001, 0.000
43, 0.024782, 0.001, 0.000
44, 0.022158, 0.001, 0.000
45, 0.020395, 0.001, 0.000
46, 0.021481, 0.001, 0.000
47, 0.023425, 0.001, 0.000
48, 0.029641, 0.001, 0.000
49, 0.021061, 0.001, 0.000
50, 0.020227, 0.001, 0.000
51, 0.020208, 0.002, 0.000
52, 0.020041, 0.001, 0.000
53, 0.020187, 0.001, 0.000
54, 0.020940, 0.001, 0.000
55, 0.020811, 0.001, 0.000
56, 0.020261, 0.001, 0.000
57, 0.030210, 0.001, 0.000
58, 0.042731, 0.001, 0.000
59, 0.047388, 0.001, 0.000
60, 0.053960, 0.001, 0.000
61, 0.021312, 0.001, 0.000
62, 0.020096, 0.001, 0.000
63, 0.021261, 0.001, 0.000
64, 0.026688, 0.001, 0.000
65, 0.037776, 0.001, 0.000
66, 0.024903, 0.001, 0.000
67, 0.021218, 0.001, 0.000
68, 0.021175, 0.001, 0.000
69, 0.020463, 0.001, 0.000
70, 0.020805, 0.001, 0.000
71, 0.021105, 0.001, 0.000
72, 0.021250, 0.001, 0.000
73, 0.021577, 0.001, 0.000
74, 0.020631, 0.001, 0.000
75, 0.020603, 0.001, 0.000
76, 0.021278, 0.001, 0.000
77, 0.021306, 0.001, 0.000
78, 0.021084, 0.001, 0.000
79, 0.022037, 0.001, 0.000
80, 0.029529, 0.001, 0.000
81, 0.021632, 0.001, 0.000
82, 0.022889, 0.001, 0.000
83, 0.022311, 0.001, 0.000
84, 0.021674, 0.001, 0.000
85, 0.021271, 0.001, 0.000
86, 0.021376, 0.001, 0.000
87, 0.021593, 0.001, 0.000
88, 0.021705, 0.001, 0.000
89, 0.021212, 0.001, 0.000
90, 0.024017, 0.001, 0.000
91, 0.024533, 0.001, 0.000
92, 0.026733, 0.001, 0.000
93, 0.025079, 0.001, 0.000
94, 0.032726, 0.001, 0.000
95, 0.026805, 0.001, 0.000
96, 0.025093, 0.001, 0.000
97, 0.024359, 0.001, 0.000
98, 0.021531, 0.001, 0.000
99, 0.025615, 0.001, 0.000
