REF mechanism
ternary_tree, loaded 206849 words in 0.112710 sec
0, 0.016037, 0.999, 0.997
1, 0.014297, 0.999, 0.998
2, 0.014403, 0.999, 0.998
3, 0.014946, 0.999, 0.998
4, 0.014274, 0.999, 0.998
5, 0.014291, 0.999, 0.998
6, 0.014214, 0.999, 0.998
7, 0.014359, 0.999, 0.998
8, 0.014251, 0.999, 0.998
9, 0.014893, 0.999, 0.997
10, 0.014641, 0.999, 0.997
11, 0.014115, 0.999, 0.998
12, 0.014182, 0.999, 0.998
13, 0.014163, 0.999, 0.998
14, 0.014975, 0.999, 0.998
15, 0.020030, 0.999, 0.998
16, 0.014211, 0.999, 0.998
17, 0.014620, 0.999, 0.998
18, 0.014277, 0.999, 0.997
19, 0.015114, 0.999, 0.997
20, 0.014334, 0.999, 0.998
21, 0.014225, 0.999, 0.997
22, 0.014194, 0.999, 0.998
23, 0.014275, 0.999, 0.998
24, 0.014489, 0.999, 0.997
25, 0.014334, 0.999, 0.997
26, 0.014271, 0.999, 0.998
27, 0.014275, 0.999, 0.997
28, 0.014610, 0.999, 0.998
29, 0.014607, 0.999, 0.997
30, 0.014792, 0.999, 0.998
31, 0.015037, 0.999, 0.998
32, 0.014329, 0.999, 0.998
33, 0.014443, 0.999, 0.997
34, 0.014392, 0.999, 0.997
35, 0.014305, 0.999, 0.998
36, 0.014430, 0.999, 0.998
37, 0.014353, 0.999, 0.997
38, 0.014534, 0.999, 0.998
39, 0.014422, 0.999, 0.997
40, 0.014267, 0.999, 0.998
41, 0.014255, 0.999, 0.998
42, 0.014187, 0.999, 0.998
43, 0.014220, 0.999, 0.998
44, 0.014482, 0.999, 0.998
45, 0.014274, 0.999, 0.998
46, 0.014547, 0.999, 0.997
47, 0.014467, 0.999, 0.998
48, 0.014528, 0.999, 0.997
49, 0.014383, 0.999, 0.997
50, 0.014481, 0.999, 0.998
51, 0.014372, 0.999, 0.997
52, 0.014214, 0.999, 0.998
53, 0.014489, 0.999, 0.998
54, 0.014750, 0.999, 0.997
55, 0.014420, 0.999, 0.998
56, 0.014281, 0.999, 0.998
57, 0.014432, 0.999, 0.997
58, 0.014526, 0.999, 0.997
59, 0.014518, 0.999, 0.997
60, 0.014478, 0.999, 0.998
61, 0.014821, 0.999, 0.998
62, 0.014601, 0.999, 0.998
63, 0.014471, 0.999, 0.997
64, 0.014372, 0.999, 0.998
65, 0.014613, 0.999, 0.998
66, 0.014244, 0.999, 0.998
67, 0.014554, 0.999, 0.998
68, 0.014403, 0.999, 0.998
69, 0.014431, 0.999, 0.998
70, 0.014473, 0.999, 0.998
71, 0.014362, 0.999, 0.997
72, 0.014320, 0.999, 0.998
73, 0.014349, 0.999, 0.997
74, 0.014391, 0.999, 0.998
75, 0.014319, 0.999, 0.998
76, 0.014318, 0.999, 0.998
77, 0.014384, 0.999, 0.998
78, 0.014553, 0.999, 0.998
79, 0.014389, 0.999, 0.997
80, 0.014535, 0.999, 0.998
81, 0.014581, 0.999, 0.997
82, 0.014267, 0.999, 0.998
83, 0.014422, 0.999, 0.998
84, 0.014402, 0.999, 0.998
85, 0.014390, 0.999, 0.998
86, 0.014557, 0.999, 0.998
87, 0.014668, 0.999, 0.998
88, 0.014438, 0.999, 0.998
89, 0.014449, 0.999, 0.997
90, 0.014163, 0.999, 0.997
91, 0.014274, 0.999, 0.998
92, 0.014075, 0.999, 0.998
93, 0.014329, 0.999, 0.997
94, 0.014456, 0.999, 0.998
95, 0.015002, 0.999, 0.998
96, 0.021594, 0.999, 0.997
97, 0.014921, 0.999, 0.997
98, 0.014277, 0.999, 0.998
99, 0.014234, 0.999, 0.997
